"Date","District","Meantemp","Totalrain","meanAOI","meanADI","Number.of.Sites","Total.traps","Number.of.positive.traps","Nummosquito.per.1000.traps","Period","year","month","parks","retail_and_recreation","grocery_and_pharmacy","residential","transit_stations","workplaces","fittednum","predictednum","predictedmin","predictedmax","meanAOI_normal","fittednum_normal","predictednum_normal","predictedmin_normal","predictedmax_normal"
2022-04-01,"New Territories West",24.2475632183908,3.75,0.0187058823529412,1.02857142857143,34,1870,35,19,2022,2022,4,-36.519,-27.3762666666667,14.3143666666667,13.5809333333333,-21.5809333333333,-21.6761,0.0237719040345393,0.0648668933642658,0.0349359770189304,0.108574356247758,0.318681157563742,0.404988000687924,1.10509925567011,0.595183770909501,1.8497176918967
2022-05-01,"Hong Kong Island & Kowloon",24.8559139784946,455.05,0.0958235294117647,1.22647058823529,68,3740,358,117,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.0985818628824145,0.0587531189865498,0.0390535532209744,0.0845277862159911,1.63248932601049,1.67948143719712,1.00094246375766,0.665332504108284,1.44005036754532
2022-05-01,"New Territories East",24.594623655914,521.833333333333,0.148307692307692,1.28461538461538,26,1430,212,190,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.132501082640955,0.0742192824837391,0.0476550455118692,0.109533012833083,2.52663125793642,2.25734331039612,1.26443042938038,0.811871088512829,1.86604976244826
2022-05-01,"New Territories West",24.7516129032258,373.5,0.0956470588235294,1.21176470588235,34,1870,179,116,2022,2022,5,-38.3225806451613,-16.3962903225806,13.7188387096774,7.85722580645161,-11.5668064516129,-9.1151935483871,0.0964300327798815,0.0569017509089262,0.0371278404614717,0.0830791600903067,1.62948289999573,1.64282196853282,0.969401790566116,0.632525264131331,1.41537097301585
2022-06-01,"Hong Kong Island & Kowloon",28.2111111111111,351.325,0.194647058823529,1.4,68,3740,728,273,2022,2022,6,-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.19743457219655,0.15196814237193,0.113440919063813,0.197644870769738,3.31608789427176,3.3635771263581,2.58899220096311,1.93262647119485,3.36715985993212
2022-06-01,"New Territories East",28.3265079365079,361.666666666667,0.262461538461538,1.61538461538462,26,1430,375,424,2022,2022,6,-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.264546107437915,0.205559704707607,0.1523025639779,0.267886103235256,4.47140345024848,4.50691703051586,3.50200024830056,2.59468954592091,4.56381858195683
2022-06-01,"New Territories West",28.058,242.75,0.199352941176471,1.52941176470588,34,1870,373,305,2022,2022,6,-38.8191,-14.8048,10.0857666666667,6.82396666666667,-9.3381,-0.1667,0.187918120077375,0.134491343855508,0.0951540405164576,0.182792848277414,3.39625925466517,3.20145090744912,2.29125022458176,1.62108363596567,3.11413465477401
2022-07-01,"Hong Kong Island & Kowloon",29.8193548387097,139.825,0.0938235294117647,1.17647058823529,68,3740,351,110,2022,2022,7,-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.0878210984830497,0.0586157001923503,0.0444839263767633,0.0755056757658836,1.59841649784329,1.49615659903352,0.998601340276812,0.757846589818749,1.28634595800935
2022-07-01,"New Territories East",29.9150537634409,199.666666666667,0.131769230769231,1.10869230769231,26,1430,188,146,2022,2022,7,-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.130442690871544,0.0851767386783673,0.0626406790023243,0.112536926479588,2.24487517886157,2.22227569586616,1.45110619041493,1.06717254596123,1.91722567920149
2022-07-01,"New Territories West",29.6625806451613,122,0.0764117647058824,1.15882352941176,34,1870,143,89,2022,2022,7,-40.059935483871,-15.4838064516129,9.75574193548387,7.94932258064516,-11.7235483870968,-1.91241935483871,0.0782851948466468,0.0543568208342568,0.0416797233283771,0.0693911035368639,1.30178246438774,1.33369899602249,0.926045308000251,0.710073025511959,1.18217557357171
2022-08-01,"Hong Kong Island & Kowloon",28.6290322580645,536.275,0.0675,1.1,68,3740,252,74,2022,2022,8,-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0607577605511072,0.0810541400450322,0.0607236780082124,0.105730539160174,1.14995795064275,1.03509436754065,1.38087189299697,1.03451372322687,1.80126924641461
2022-08-01,"New Territories East",28.4860215053763,559.666666666667,0.0738461538461539,1.06923076923077,26,1430,106,79,2022,2022,8,-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0851006848561343,0.114259480709898,0.085719230644991,0.148483252077975,1.25807365540403,1.44981050600673,1.9465718263505,1.46034830819536,2.52962216687938
2022-08-01,"New Territories West",28.2412903225806,423.75,0.0475882352941176,1.0875,34,1870,89,52,2022,2022,8,-38.825,-13.2257741935484,11.3962903225806,8.53916129032258,-10.0690967741935,-2.03690322580645,0.0620985446715981,0.0821994798044436,0.0636274428890051,0.104320612432094,0.810732881978197,1.05793652101404,1.40038437540471,1.08398346413746,1.77724915084751
